dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
small/0.35,Word2Vec Average Then Concatinate,attribute,0.03884847480422341,0.01161035695356758,1.0
small/0.35,Word2Vec Average Then Concatinate,event,0.06662447985000991,0.025700609540153695,1.0
small/0.35,Word2Vec Average Then Concatinate,trace,0.33165870889434185,0.10987221267974645,2.0
small/0.4,One Hot,attribute,0.03513373272867686,0.008477684541533604,2.0
small/0.4,One Hot,event,0.06320793465597246,0.02546841678974115,2.0
small/0.4,One Hot,trace,0.36752555561914085,0.0994936254020241,1.0
small/0.4,Word2Vec Average Then Concatinate,attribute,0.043711958282581204,0.012113274393048806,1.0
small/0.4,Word2Vec Average Then Concatinate,event,0.07373307976829631,0.02867052469561215,1.0
small/0.4,Word2Vec Average Then Concatinate,trace,0.3617014276456083,0.10190905968606026,2.0
small/0.45,One Hot,attribute,0.04279365898857015,0.013908908745267057,2.0
small/0.45,One Hot,event,0.07252901334794809,0.02326107805849386,2.0
small/0.45,One Hot,trace,0.39280930110123724,0.06620125809336243,2.0
small/0.45,Word2Vec Average Then Concatinate,attribute,0.0545942937963278,0.01684314663210221,1.0
small/0.45,Word2Vec Average Then Concatinate,event,0.08648857879322462,0.022681692069865214,1.0
small/0.45,Word2Vec Average Then Concatinate,trace,0.39647446040498907,0.0651168554557852,1.0
wide/0.05,One Hot,attribute,0.018588756450119873,0.017235010218328975,2.0
wide/0.05,One Hot,event,0.038213090773238395,0.049444985451824824,2.0
wide/0.05,One Hot,trace,0.14441850440288803,0.17387999806141533,1.0
wide/0.05,Word2Vec Average Then Concatinate,attribute,0.019519386459372637,0.019916996274998204,1.0
wide/0.05,Word2Vec Average Then Concatinate,event,0.04103338661852379,0.053966029547723976,1.0
wide/0.05,Word2Vec Average Then Concatinate,trace,0.14123137954933213,0.18218417670821288,2.0
wide/0.1,One Hot,attribute,0.02001570692227071,0.015551317052924781,2.0
wide/0.1,One Hot,event,0.04187606382614403,0.049630951194001835,2.0
wide/0.1,One Hot,trace,0.15300700878717668,0.15253890556774855,2.0
wide/0.1,Word2Vec Average Then Concatinate,attribute,0.02823835768861652,0.023046221489642707,1.0
wide/0.1,Word2Vec Average Then Concatinate,event,0.05023463375872697,0.055976728969390814,1.0
wide/0.1,Word2Vec Average Then Concatinate,trace,0.16730668148020797,0.1749155791318435,1.0
wide/0.15,One Hot,attribute,0.026072674331662896,0.013542891228813721,2.0
wide/0.15,One Hot,event,0.05318158555155448,0.05012163738801952,2.0
wide/0.15,One Hot,trace,0.2007592647682755,0.14942960819891826,2.0
wide/0.15,Word2Vec Average Then Concatinate,attribute,0.028629729615079577,0.017263294481693097,1.0
wide/0.15,Word2Vec Average Then Concatinate,event,0.055219477489364684,0.05284659837165311,1.0
wide/0.15,Word2Vec Average Then Concatinate,trace,0.21024726914676506,0.16828253543221575,1.0
wide/0.2,One Hot,attribute,0.030129711680010045,0.010782238960629803,2.0
wide/0.2,One Hot,event,0.0555922975708942,0.040215822149048876,2.0
wide/0.2,One Hot,trace,0.22876351735953807,0.12935904340176996,2.0
wide/0.2,Word2Vec Average Then Concatinate,attribute,0.03395978700512301,0.012964736872878918,1.0
wide/0.2,Word2Vec Average Then Concatinate,event,0.06039395682697079,0.03927320381288544,1.0
wide/0.2,Word2Vec Average Then Concatinate,trace,0.239658773218557,0.14749308580325418,1.0
wide/0.25,One Hot,attribute,0.04045207637176083,0.01542955382433024,1.0
wide/0.25,One Hot,event,0.06606753586779494,0.03743426954134973,2.0
wide/0.25,One Hot,trace,0.24408125390344748,0.0840223228901106,2.0
wide/0.25,Word2Vec Average Then Concatinate,attribute,0.04031420479854572,0.01283852873613834,2.0
wide/0.25,Word2Vec Average Then Concatinate,event,0.06994903468820657,0.03807686043732106,1.0
wide/0.25,Word2Vec Average Then Concatinate,trace,0.26063403043293837,0.11309090906910092,1.0
wide/0.3,One Hot,attribute,0.04779803770696871,0.016699213457242346,1.0
wide/0.3,One Hot,event,0.07600128106342649,0.02965689604414552,1.0
wide/0.3,One Hot,trace,0.27124759813100136,0.06021969172306747,2.0
wide/0.3,Word2Vec Average Then Concatinate,attribute,0.046831873158732724,0.015829729543837087,2.0
wide/0.3,Word2Vec Average Then Concatinate,event,0.07529491119610722,0.029199488807027888,2.0
wide/0.3,Word2Vec Average Then Concatinate,trace,0.27928991341446185,0.07921824807706439,1.0
wide/0.35,One Hot,attribute,0.0489239597927773,0.01749625720895309,1.0
wide/0.35,One Hot,event,0.07851819133480585,0.025808470766680948,2.0
wide/0.35,One Hot,trace,0.3150901980765049,0.07743920200511849,2.0
wide/0.35,Word2Vec Average Then Concatinate,attribute,0.04781701302793617,0.01574278003459614,2.0
wide/0.35,Word2Vec Average Then Concatinate,event,0.08016881698133571,0.028043266885078348,1.0
wide/0.35,Word2Vec Average Then Concatinate,trace,0.32176587989714905,0.08890790350076172,1.0
wide/0.4,One Hot,attribute,0.05497425262438321,0.021060824299882663,2.0
wide/0.4,One Hot,event,0.08775835129334661,0.020608251498746958,2.0
wide/0.4,One Hot,trace,0.36182033152534987,0.0691901864632629,2.0
wide/0.4,Word2Vec Average Then Concatinate,attribute,0.056039625063450074,0.01995871278555512,1.0
wide/0.4,Word2Vec Average Then Concatinate,event,0.09094456030298154,0.02195271611393526,1.0
wide/0.4,Word2Vec Average Then Concatinate,trace,0.3685372113255225,0.07260772132189616,1.0
wide/0.45,One Hot,attribute,0.06358846725556952,0.024401190269223876,2.0
wide/0.45,One Hot,event,0.09856138973095088,0.02331907123768006,2.0
wide/0.45,One Hot,trace,0.3840248212298,0.049372537736851456,2.0
wide/0.45,Word2Vec Average Then Concatinate,attribute,0.06568709805675016,0.026980704860907097,1.0
wide/0.45,Word2Vec Average Then Concatinate,event,0.10345355808772354,0.023762955880570702,1.0
wide/0.45,Word2Vec Average Then Concatinate,trace,0.39353272330984407,0.05760094854472431,1.0
